index,time_period,rainfall,mean_temperature,disease_cases,population,location
3419,2013-11,283.353,25.35,83.0,3251034.46009678,Piaui
3420,2013-12,261.079,25.74,117.0,3251034.46009678,Piaui
3421,2014-01,275.937,25.37,292.0,3278978.64694415,Piaui
3422,2014-02,313.005,25.11,365.0,3278978.64694415,Piaui
3423,2014-03,356.423,25.24,392.0,3278978.64694415,Piaui
3424,2014-04,341.364,25.17,902.0,3278978.64694415,Piaui
3425,2014-05,280.006,25.03,1932.0,3278978.64694415,Piaui
3426,2014-06,178.014,25.19,1519.0,3278978.64694415,Piaui
3427,2014-07,127.3,25.1,1243.0,3278978.64694415,Piaui
3428,2014-08,131.429,25.79,465.0,3278978.64694415,Piaui
3429,2014-09,116.325,26.7,286.0,3278978.64694415,Piaui
3430,2014-10,252.915,25.9,191.0,3278978.64694415,Piaui
3431,2014-11,256.644,25.87,182.0,3278978.64694415,Piaui
3432,2014-12,274.477,25.8,139.0,3278978.64694415,Piaui
3433,2015-01,356.986,24.96,223.0,3306599.405703,Piaui
3434,2015-02,262.436,25.61,376.0,3306599.405703,Piaui
3435,2015-03,386.625,25.2,1776.0,3306599.405703,Piaui
3436,2015-04,318.482,25.33,2652.0,3306599.405703,Piaui
3437,2015-05,309.467,25.02,1918.0,3306599.405703,Piaui
3438,2015-06,177.779,25.16,832.0,3306599.405703,Piaui
3439,2015-07,135.873,25.43,327.0,3306599.405703,Piaui
3440,2015-08,95.867,26.98,401.0,3306599.405703,Piaui
3441,2015-09,62.119,28.18,291.0,3306599.405703,Piaui
3442,2015-10,141.208,27.79,204.0,3306599.405703,Piaui
3443,2015-11,188.603,26.96,267.0,3306599.405703,Piaui
3444,2015-12,228.63,26.67,279.0,3306599.405703,Piaui
3445,2016-01,197.938,27.27,413.0,3333945.25058662,Piaui
3446,2016-02,287.676,26.29,607.0,3333945.25058662,Piaui
3447,2016-03,396.901,26.04,809.0,3333945.25058662,Piaui
3448,2016-04,298.264,25.84,1688.0,3333945.25058662,Piaui
3449,2016-05,263.842,25.51,1089.0,3333945.25058662,Piaui
3450,2016-06,165.536,24.99,575.0,3333945.25058662,Piaui
3451,2016-07,115.106,25.9,258.0,3333945.25058662,Piaui
3452,2016-08,110.217,26.9,204.0,3333945.25058662,Piaui
3453,2016-09,175.221,25.94,120.0,3333945.25058662,Piaui
3454,2016-10,184.624,26.64,98.0,3333945.25058662,Piaui
3455,2016-11,200.066,26.45,90.0,3333945.25058662,Piaui
3456,2016-12,334.096,25.51,140.0,3333945.25058662,Piaui
3469,2001-01,36.491,24.53,,1439851.76284885,Rondonia
3470,2001-02,46.187,25.75,,1439851.76284885,Rondonia
3471,2001-03,95.967,24.77,172.0,1439851.76284885,Rondonia
3472,2001-04,33.518,24.68,79.0,1439851.76284885,Rondonia
3473,2001-05,26.973,24.81,107.0,1439851.76284885,Rondonia
3474,2001-06,26.03,22.59,50.0,1439851.76284885,Rondonia
3475,2001-07,23.044,22.29,26.0,1439851.76284885,Rondonia
3476,2001-08,25.943,21.81,19.0,1439851.76284885,Rondonia
3477,2001-09,23.978,24.02,11.0,1439851.76284885,Rondonia
3478,2001-10,67.152,24.77,32.0,1439851.76284885,Rondonia
3479,2001-11,58.978,25.77,98.0,1439851.76284885,Rondonia
3480,2001-12,103.876,25.23,82.0,1439851.76284885,Rondonia
3481,2002-01,219.803,23.66,203.0,1456745.72294903,Rondonia
3482,2002-02,101.908,24.45,247.0,1456745.72294903,Rondonia
3483,2002-03,42.842,25.24,203.0,1456745.72294903,Rondonia
3484,2002-04,36.93,24.78,71.0,1456745.72294903,Rondonia
3485,2002-05,32.355,23.9,61.0,1456745.72294903,Rondonia
3486,2002-06,23.728,22.57,23.0,1456745.72294903,Rondonia
3487,2002-07,20.789,22.69,23.0,1456745.72294903,Rondonia
3488,2002-08,20.277,22.71,9.0,1456745.72294903,Rondonia
3489,2002-09,33.627,24.45,28.0,1456745.72294903,Rondonia
3490,2002-10,12.517,25.76,60.0,1456745.72294903,Rondonia
3491,2002-11,58.932,25.72,278.0,1456745.72294903,Rondonia
3492,2002-12,153.762,25.85,215.0,1456745.72294903,Rondonia
3493,2003-01,106.687,25.67,702.0,1473639.5226984,Rondonia
3494,2003-02,36.927,25.56,609.0,1473639.5226984,Rondonia
3495,2003-03,93.361,25.57,462.0,1473639.5226984,Rondonia
3496,2003-04,41.13,25.32,223.0,1473639.5226984,Rondonia
3497,2003-05,43.173,24.11,138.0,1473639.5226984,Rondonia
3498,2003-06,16.742,22.68,120.0,1473639.5226984,Rondonia
3499,2003-07,22.2,21.66,91.0,1473639.5226984,Rondonia
3500,2003-08,22.517,23.03,48.0,1473639.5226984,Rondonia
3501,2003-09,17.098,24.33,38.0,1473639.5226984,Rondonia
3502,2003-10,20.396,25.47,66.0,1473639.5226984,Rondonia
3503,2003-11,81.166,25.24,220.0,1473639.5226984,Rondonia
3504,2003-12,50.86,26.62,255.0,1473639.5226984,Rondonia
3505,2004-01,296.231,24.34,365.0,1490533.0907464,Rondonia
3506,2004-02,129.324,24.04,294.0,1490533.0907464,Rondonia
3507,2004-03,149.53,24.05,236.0,1490533.0907464,Rondonia
3508,2004-04,39.305,24.4,97.0,1490533.0907464,Rondonia
3509,2004-05,28.856,23.75,56.0,1490533.0907464,Rondonia
3510,2004-06,24.139,22.25,41.0,1490533.0907464,Rondonia
3511,2004-07,20.502,21.51,29.0,1490533.0907464,Rondonia
3512,2004-08,11.62,22.51,32.0,1490533.0907464,Rondonia
3513,2004-09,9.623,23.77,35.0,1490533.0907464,Rondonia
3514,2004-10,30.553,25.61,92.0,1490533.0907464,Rondonia
3515,2004-11,104.962,25.6,677.0,1490533.0907464,Rondonia
3516,2004-12,59.553,25.61,1140.0,1490533.0907464,Rondonia
3517,2005-01,153.585,25.36,1830.0,1507426.42878199,Rondonia
3518,2005-02,164.326,24.71,1236.0,1507426.42878199,Rondonia
3519,2005-03,120.627,24.82,955.0,1507426.42878199,Rondonia
3520,2005-04,47.76,24.4,318.0,1507426.42878199,Rondonia
3521,2005-05,56.346,23.17,111.0,1507426.42878199,Rondonia
3522,2005-06,29.834,22.45,66.0,1507426.42878199,Rondonia
3523,2005-07,23.017,21.48,50.0,1507426.42878199,Rondonia
3524,2005-08,21.769,22.36,42.0,1507426.42878199,Rondonia
3525,2005-09,21.331,24.45,21.0,1507426.42878199,Rondonia
3526,2005-10,17.382,26.04,48.0,1507426.42878199,Rondonia
3527,2005-11,125.279,25.24,191.0,1507426.42878199,Rondonia
3528,2005-12,111.816,24.39,620.0,1507426.42878199,Rondonia
3529,2006-01,20.604,25.75,1689.0,1523948.21183719,Rondonia
3530,2006-02,79.162,26.07,1278.0,1523948.21183719,Rondonia
3531,2006-03,198.22,24.61,375.0,1523948.21183719,Rondonia
3532,2006-04,127.515,23.58,116.0,1523948.21183719,Rondonia
3533,2006-05,30.016,22.79,59.0,1523948.21183719,Rondonia
3534,2006-06,34.238,21.38,31.0,1523948.21183719,Rondonia
3535,2006-07,16.483,21.27,16.0,1523948.21183719,Rondonia
3536,2006-08,17.152,22.58,14.0,1523948.21183719,Rondonia
3537,2006-09,23.779,23.99,13.0,1523948.21183719,Rondonia
3538,2006-10,110.493,24.7,48.0,1523948.21183719,Rondonia
3539,2006-11,120.064,24.24,79.0,1523948.21183719,Rondonia
3540,2006-12,79.502,25.44,197.0,1523948.21183719,Rondonia
3541,2007-01,48.207,26.44,241.0,1539846.37857119,Rondonia
3542,2007-02,232.614,24.12,274.0,1539846.37857119,Rondonia
3543,2007-03,34.625,24.41,216.0,1539846.37857119,Rondonia
3544,2007-04,48.671,24.64,147.0,1539846.37857119,Rondonia
3545,2007-05,24.656,23.59,110.0,1539846.37857119,Rondonia
3546,2007-06,19.496,22.16,72.0,1539846.37857119,Rondonia
3547,2007-07,17.059,22.14,65.0,1539846.37857119,Rondonia
3548,2007-08,19.39,21.75,56.0,1539846.37857119,Rondonia
3549,2007-09,19.407,23.24,94.0,1539846.37857119,Rondonia
3550,2007-10,17.006,25.43,195.0,1539846.37857119,Rondonia
3551,2007-11,95.274,26.18,444.0,1539846.37857119,Rondonia
3552,2007-12,103.318,24.74,896.0,1539846.37857119,Rondonia
3553,2008-01,69.307,25.33,1299.0,1555234.31376966,Rondonia
3554,2008-02,128.502,25.15,973.0,1555234.31376966,Rondonia
3555,2008-03,138.262,24.29,1180.0,1555234.31376966,Rondonia
3556,2008-04,76.882,24.25,930.0,1555234.31376966,Rondonia
3557,2008-05,19.117,23.52,216.0,1555234.31376966,Rondonia
3558,2008-06,24.606,22.06,54.0,1555234.31376966,Rondonia
3559,2008-07,16.189,21.13,19.0,1555234.31376966,Rondonia
3560,2008-08,13.818,22.59,16.0,1555234.31376966,Rondonia
3561,2008-09,18.642,24.59,17.0,1555234.31376966,Rondonia
3562,2008-10,12.958,25.96,32.0,1555234.31376966,Rondonia
3563,2008-11,104.736,26.01,116.0,1555234.31376966,Rondonia
3564,2008-12,135.279,24.51,399.0,1555234.31376966,Rondonia
3565,2009-01,108.069,25.14,700.0,1570273.99569785,Rondonia
3566,2009-02,71.863,25.11,900.0,1570273.99569785,Rondonia
3567,2009-03,83.18,25.88,1495.0,1570273.99569785,Rondonia
3568,2009-04,152.136,24.03,836.0,1570273.99569785,Rondonia
3569,2009-05,86.689,22.59,539.0,1570273.99569785,Rondonia
3570,2009-06,33.735,22.39,295.0,1570273.99569785,Rondonia
3571,2009-07,20.832,22.41,253.0,1570273.99569785,Rondonia
3572,2009-08,21.311,22.97,265.0,1570273.99569785,Rondonia
3573,2009-09,12.754,25.33,253.0,1570273.99569785,Rondonia
3574,2009-10,158.85,25.1,990.0,1570273.99569785,Rondonia
3575,2009-11,21.911,25.57,3809.0,1570273.99569785,Rondonia
3576,2009-12,88.91,25.68,5041.0,1570273.99569785,Rondonia
3577,2010-01,68.578,25.38,9156.0,1585070.71022817,Rondonia
3578,2010-02,52.939,26.49,4781.0,1585070.71022817,Rondonia
3579,2010-03,162.44,25.39,1581.0,1585070.71022817,Rondonia
3580,2010-04,101.385,24.29,795.0,1585070.71022817,Rondonia
3581,2010-05,23.267,24.68,326.0,1585070.71022817,Rondonia
3582,2010-06,20.83,22.65,162.0,1585070.71022817,Rondonia
3583,2010-07,36.163,21.96,77.0,1585070.71022817,Rondonia
3584,2010-08,14.592,21.8,77.0,1585070.71022817,Rondonia
3585,2010-09,17.078,23.59,68.0,1585070.71022817,Rondonia
3586,2010-10,79.581,26.07,152.0,1585070.71022817,Rondonia
3587,2010-11,77.05,25.48,586.0,1585070.71022817,Rondonia
3588,2010-12,150.964,24.78,1457.0,1585070.71022817,Rondonia
3589,2011-01,86.422,24.62,549.0,1599656.85301366,Rondonia
3590,2011-02,79.318,25.24,462.0,1599656.85301366,Rondonia
3591,2011-03,146.453,24.74,495.0,1599656.85301366,Rondonia
3592,2011-04,50.357,24.5,339.0,1599656.85301366,Rondonia
3593,2011-05,29.942,23.13,137.0,1599656.85301366,Rondonia
3594,2011-06,14.505,22.66,35.0,1599656.85301366,Rondonia
3595,2011-07,16.606,21.86,24.0,1599656.85301366,Rondonia
3596,2011-08,11.611,23.07,56.0,1599656.85301366,Rondonia
3597,2011-09,9.931,23.28,69.0,1599656.85301366,Rondonia
3598,2011-10,88.322,24.5,64.0,1599656.85301366,Rondonia
3599,2011-11,105.852,23.59,20.0,1599656.85301366,Rondonia
3600,2011-12,91.796,24.99,72.0,1599656.85301366,Rondonia
3601,2012-01,67.287,25.04,254.0,1614008.12731455,Rondonia
3602,2012-02,49.681,24.94,276.0,1614008.12731455,Rondonia
3603,2012-03,32.098,26.06,351.0,1614008.12731455,Rondonia
3604,2012-04,8.95,26.11,274.0,1614008.12731455,Rondonia
3605,2012-05,33.539,24.03,263.0,1614008.12731455,Rondonia
3606,2012-06,17.446,23.44,276.0,1614008.12731455,Rondonia
3607,2012-07,11.724,22.2,170.0,1614008.12731455,Rondonia
3608,2012-08,24.39,21.87,122.0,1614008.12731455,Rondonia
3609,2012-09,10.593,24.44,72.0,1614008.12731455,Rondonia
3610,2012-10,15.501,25.41,148.0,1614008.12731455,Rondonia
3611,2012-11,164.853,24.74,253.0,1614008.12731455,Rondonia
3612,2012-12,25.464,26.09,346.0,1614008.12731455,Rondonia
3613,2013-01,132.218,25.47,1553.0,1628173.12661041,Rondonia
3614,2013-02,17.038,26.23,1894.0,1628173.12661041,Rondonia
3615,2013-03,57.308,26.68,1398.0,1628173.12661041,Rondonia
3616,2013-04,76.82,24.86,663.0,1628173.12661041,Rondonia
3617,2013-05,21.353,24.42,355.0,1628173.12661041,Rondonia
3618,2013-06,28.183,23.57,140.0,1628173.12661041,Rondonia
3619,2013-07,25.859,22.71,95.0,1628173.12661041,Rondonia
3620,2013-08,23.202,22.78,73.0,1628173.12661041,Rondonia
3621,2013-09,17.702,24.4,52.0,1628173.12661041,Rondonia
3622,2013-10,40.499,25.04,70.0,1628173.12661041,Rondonia
3623,2013-11,91.407,25.12,209.0,1628173.12661041,Rondonia
3624,2013-12,242.284,24.37,273.0,1628173.12661041,Rondonia
3625,2014-01,27.941,25.0,198.0,1642168.04872775,Rondonia
3626,2014-02,58.675,24.94,193.0,1642168.04872775,Rondonia
3627,2014-03,74.896,25.07,244.0,1642168.04872775,Rondonia
3628,2014-04,71.528,24.71,269.0,1642168.04872775,Rondonia
3629,2014-05,25.512,23.84,239.0,1642168.04872775,Rondonia
3630,2014-06,25.126,22.78,137.0,1642168.04872775,Rondonia
3631,2014-07,32.457,22.23,74.0,1642168.04872775,Rondonia
3632,2014-08,14.757,22.48,59.0,1642168.04872775,Rondonia
3633,2014-09,12.588,24.33,47.0,1642168.04872775,Rondonia
3634,2014-10,27.778,25.05,112.0,1642168.04872775,Rondonia
3635,2014-11,139.692,24.59,293.0,1642168.04872775,Rondonia
3636,2014-12,122.708,24.23,182.0,1642168.04872775,Rondonia
3637,2015-01,24.788,25.71,142.0,1656000.99257985,Rondonia
3638,2015-02,87.878,25.06,165.0,1656000.99257985,Rondonia
3639,2015-03,58.078,25.7,302.0,1656000.99257985,Rondonia
3640,2015-04,86.479,25.27,304.0,1656000.99257985,Rondonia
3641,2015-05,47.251,23.64,214.0,1656000.99257985,Rondonia
3642,2015-06,30.567,22.73,178.0,1656000.99257985,Rondonia
3643,2015-07,24.462,22.55,95.0,1656000.99257985,Rondonia
3644,2015-08,18.268,22.5,51.0,1656000.99257985,Rondonia
3645,2015-09,6.553,25.37,49.0,1656000.99257985,Rondonia
3646,2015-10,19.688,26.46,101.0,1656000.99257985,Rondonia
3647,2015-11,45.839,27.36,150.0,1656000.99257985,Rondonia
3648,2015-12,20.094,27.47,264.0,1656000.99257985,Rondonia
3649,2016-01,357.292,24.58,1024.0,1669696.25490649,Rondonia
3650,2016-02,23.35,25.72,1779.0,1669696.25490649,Rondonia
3651,2016-03,24.494,26.76,1539.0,1669696.25490649,Rondonia
3652,2016-04,13.273,26.27,808.0,1669696.25490649,Rondonia
3653,2016-05,18.915,24.9,275.0,1669696.25490649,Rondonia
3654,2016-06,20.37,23.58,102.0,1669696.25490649,Rondonia
3655,2016-07,18.897,22.56,108.0,1669696.25490649,Rondonia
3656,2016-08,17.612,23.52,29.0,1669696.25490649,Rondonia
3657,2016-09,30.313,24.52,38.0,1669696.25490649,Rondonia
3658,2016-10,48.461,25.62,41.0,1669696.25490649,Rondonia
3659,2016-11,96.988,25.48,97.0,1669696.25490649,Rondonia
3660,2016-12,64.752,25.86,255.0,1669696.25490649,Rondonia
3673,2001-01,57.013,26.85,,340332.72632188,Roraima
3674,2001-02,92.82,26.26,,340332.72632188,Roraima
3675,2001-03,187.453,25.36,137.0,340332.72632188,Roraima
3676,2001-04,191.332,24.84,88.0,340332.72632188,Roraima
3677,2001-05,24.919,26.26,129.0,340332.72632188,Roraima
3678,2001-06,48.125,25.46,120.0,340332.72632188,Roraima
3679,2001-07,12.263,26.23,160.0,340332.72632188,Roraima
3680,2001-08,1.46,26.55,270.0,340332.72632188,Roraima
3681,2001-09,4.222,27.54,399.0,340332.72632188,Roraima
3682,2001-10,15.618,27.8,661.0,340332.72632188,Roraima
3683,2001-11,8.773,28.14,467.0,340332.72632188,Roraima
3684,2001-12,33.347,28.35,445.0,340332.72632188,Roraima
3685,2002-01,216.304,25.07,342.0,344312.196990788,Roraima
3686,2002-02,73.532,25.95,224.0,344312.196990788,Roraima
3687,2002-03,199.799,25.27,96.0,344312.196990788,Roraima
3688,2002-04,166.073,25.05,83.0,344312.196990788,Roraima
3689,2002-05,85.285,25.44,68.0,344312.196990788,Roraima
3690,2002-06,39.883,25.27,51.0,344312.196990788,Roraima
3691,2002-07,17.349,26.19,62.0,344312.196990788,Roraima
3692,2002-08,2.404,26.79,41.0,344312.196990788,Roraima
3693,2002-09,2.607,27.29,39.0,344312.196990788,Roraima
3694,2002-10,3.513,28.11,107.0,344312.196990788,Roraima
3695,2002-11,6.862,28.16,85.0,344312.196990788,Roraima
3696,2002-12,30.997,28.1,80.0,344312.196990788,Roraima
3697,2003-01,117.913,26.92,129.0,348291.607463833,Roraima
3698,2003-02,176.196,25.42,111.0,348291.607463833,Roraima
3699,2003-03,226.737,25.0,40.0,348291.607463833,Roraima
3700,2003-04,139.556,25.28,16.0,348291.607463833,Roraima
3701,2003-05,59.195,25.7,55.0,348291.607463833,Roraima
3702,2003-06,40.175,25.6,126.0,348291.607463833,Roraima
3703,2003-07,4.475,26.36,749.0,348291.607463833,Roraima
3704,2003-08,3.172,27.13,1596.0,348291.607463833,Roraima
3705,2003-09,1.688,27.88,1347.0,348291.607463833,Roraima
3706,2003-10,2.43,28.4,520.0,348291.607463833,Roraima
3707,2003-11,12.282,28.45,213.0,348291.607463833,Roraima
3708,2003-12,33.503,27.9,116.0,348291.607463833,Roraima
3709,2004-01,434.238,25.9,63.0,352270.921316501,Roraima
3710,2004-02,232.555,24.81,44.0,352270.921316501,Roraima
3711,2004-03,133.935,25.29,35.0,352270.921316501,Roraima
3712,2004-04,79.876,26.0,15.0,352270.921316501,Roraima
3713,2004-05,51.538,25.73,26.0,352270.921316501,Roraima
3714,2004-06,49.186,24.86,15.0,352270.921316501,Roraima
3715,2004-07,25.748,25.13,24.0,352270.921316501,Roraima
3716,2004-08,6.463,26.58,42.0,352270.921316501,Roraima
3717,2004-09,1.387,27.61,70.0,352270.921316501,Roraima
3718,2004-10,2.546,28.0,67.0,352270.921316501,Roraima
3719,2004-11,5.95,28.13,95.0,352270.921316501,Roraima
3720,2004-12,17.429,28.12,85.0,352270.921316501,Roraima
3721,2005-01,61.055,27.51,90.0,356250.164502926,Roraima
3722,2005-02,71.212,27.35,147.0,356250.164502926,Roraima
3723,2005-03,170.096,26.76,211.0,356250.164502926,Roraima
3724,2005-04,64.462,26.53,196.0,356250.164502926,Roraima
3725,2005-05,78.218,25.86,328.0,356250.164502926,Roraima
3726,2005-06,41.232,25.79,830.0,356250.164502926,Roraima
3727,2005-07,8.688,26.11,364.0,356250.164502926,Roraima
3728,2005-08,2.082,26.85,103.0,356250.164502926,Roraima
3729,2005-09,0.55,27.58,26.0,356250.164502926,Roraima
3730,2005-10,0.859,28.29,19.0,356250.164502926,Roraima
3731,2005-11,3.858,28.62,44.0,356250.164502926,Roraima
3732,2005-12,28.661,28.09,23.0,356250.164502926,Roraima
3733,2006-01,23.166,28.44,27.0,360154.758331796,Roraima
3734,2006-02,118.671,26.5,8.0,360154.758331796,Roraima
3735,2006-03,193.215,25.3,3.0,360154.758331796,Roraima
3736,2006-04,219.026,24.83,15.0,360154.758331796,Roraima
3737,2006-05,94.711,25.03,77.0,360154.758331796,Roraima
3738,2006-06,36.031,25.2,86.0,360154.758331796,Roraima
3739,2006-07,13.648,25.75,118.0,360154.758331796,Roraima
3740,2006-08,3.774,26.64,132.0,360154.758331796,Roraima
3741,2006-09,2.942,27.5,107.0,360154.758331796,Roraima
3742,2006-10,5.192,28.12,125.0,360154.758331796,Roraima
3743,2006-11,6.422,28.05,141.0,360154.758331796,Roraima
3744,2006-12,32.594,27.97,134.0,360154.758331796,Roraima
3745,2007-01,21.441,28.13,144.0,363911.972883791,Roraima
3746,2007-02,232.662,25.47,52.0,363911.972883791,Roraima
3747,2007-03,110.806,25.5,37.0,363911.972883791,Roraima
3748,2007-04,175.505,25.74,58.0,363911.972883791,Roraima
3749,2007-05,44.274,25.67,73.0,363911.972883791,Roraima
3750,2007-06,27.239,25.58,71.0,363911.972883791,Roraima
3751,2007-07,4.775,26.42,143.0,363911.972883791,Roraima
3752,2007-08,1.755,26.4,82.0,363911.972883791,Roraima
3753,2007-09,0.86,27.29,71.0,363911.972883791,Roraima
3754,2007-10,1.226,28.06,57.0,363911.972883791,Roraima
3755,2007-11,5.231,28.27,80.0,363911.972883791,Roraima
3756,2007-12,25.45,27.82,78.0,363911.972883791,Roraima
3757,2008-01,119.581,26.33,97.0,367548.604391071,Roraima
3758,2008-02,81.014,26.25,168.0,367548.604391071,Roraima
3759,2008-03,343.771,24.49,284.0,367548.604391071,Roraima
3760,2008-04,220.612,24.51,496.0,367548.604391071,Roraima
3761,2008-05,109.984,24.66,591.0,367548.604391071,Roraima
3762,2008-06,30.634,24.79,416.0,367548.604391071,Roraima
3763,2008-07,16.233,25.18,448.0,367548.604391071,Roraima
3764,2008-08,9.133,26.21,492.0,367548.604391071,Roraima
3765,2008-09,2.015,27.61,390.0,367548.604391071,Roraima
3766,2008-10,2.002,28.26,248.0,367548.604391071,Roraima
3767,2008-11,3.736,28.23,282.0,367548.604391071,Roraima
3768,2008-12,13.516,28.15,292.0,367548.604391071,Roraima
3769,2009-01,109.332,26.81,640.0,371102.933185292,Roraima
3770,2009-02,161.328,25.24,676.0,371102.933185292,Roraima
3771,2009-03,224.695,24.85,541.0,371102.933185292,Roraima
3772,2009-04,390.14,24.42,244.0,371102.933185292,Roraima
3773,2009-05,280.98,24.2,162.0,371102.933185292,Roraima
3774,2009-06,62.31,24.45,92.0,371102.933185292,Roraima
3775,2009-07,25.119,24.95,148.0,371102.933185292,Roraima
3776,2009-08,28.316,25.74,157.0,371102.933185292,Roraima
3777,2009-09,2.756,26.91,123.0,371102.933185292,Roraima
3778,2009-10,4.797,27.28,75.0,371102.933185292,Roraima
3779,2009-11,5.845,27.73,85.0,371102.933185292,Roraima
3780,2009-12,27.423,27.66,123.0,371102.933185292,Roraima
3781,2010-01,97.259,26.5,139.0,374599.841482029,Roraima
3782,2010-02,50.181,27.71,409.0,374599.841482029,Roraima
3783,2010-03,76.215,27.81,625.0,374599.841482029,Roraima
3784,2010-04,147.025,26.36,905.0,374599.841482029,Roraima
3785,2010-05,40.011,27.39,1266.0,374599.841482029,Roraima
3786,2010-06,41.464,26.13,1880.0,374599.841482029,Roraima
3787,2010-07,8.639,26.62,870.0,374599.841482029,Roraima
3788,2010-08,0.872,26.73,666.0,374599.841482029,Roraima
3789,2010-09,0.561,27.54,314.0,374599.841482029,Roraima
3790,2010-10,62.826,27.64,102.0,374599.841482029,Roraima
3791,2010-11,5.086,28.0,85.0,374599.841482029,Roraima
3792,2010-12,85.481,26.42,127.0,374599.841482029,Roraima
3793,2011-01,251.513,25.21,157.0,378046.985347615,Roraima
3794,2011-02,195.157,24.94,130.0,378046.985347615,Roraima
3795,2011-03,156.796,24.84,186.0,378046.985347615,Roraima
3796,2011-04,213.006,24.79,127.0,378046.985347615,Roraima
3797,2011-05,149.433,24.77,105.0,378046.985347615,Roraima
3798,2011-06,32.846,25.14,133.0,378046.985347615,Roraima
3799,2011-07,35.853,24.8,147.0,378046.985347615,Roraima
3800,2011-08,17.163,25.95,122.0,378046.985347615,Roraima
3801,2011-09,0.587,26.95,69.0,378046.985347615,Roraima
3802,2011-10,59.067,26.91,76.0,378046.985347615,Roraima
3803,2011-11,13.696,27.25,51.0,378046.985347615,Roraima
3804,2011-12,10.251,27.53,26.0,378046.985347615,Roraima
3805,2012-01,64.201,26.88,146.0,381438.622732299,Roraima
3806,2012-02,116.028,25.89,100.0,381438.622732299,Roraima
3807,2012-03,78.56,26.03,262.0,381438.622732299,Roraima
3808,2012-04,46.668,26.86,177.0,381438.622732299,Roraima
3809,2012-05,30.733,27.15,269.0,381438.622732299,Roraima
3810,2012-06,16.931,26.68,203.0,381438.622732299,Roraima
3811,2012-07,6.862,26.57,163.0,381438.622732299,Roraima
3812,2012-08,0.406,26.81,254.0,381438.622732299,Roraima
3813,2012-09,0.535,27.41,112.0,381438.622732299,Roraima
3814,2012-10,2.275,27.88,62.0,381438.622732299,Roraima
3815,2012-11,3.372,28.08,67.0,381438.622732299,Roraima
3816,2012-12,8.288,28.27,51.0,381438.622732299,Roraima
3817,2013-01,43.228,27.81,51.0,384786.23773558,Roraima
3818,2013-02,65.332,27.83,56.0,384786.23773558,Roraima
3819,2013-03,70.897,27.74,62.0,384786.23773558,Roraima
3820,2013-04,131.058,26.42,63.0,384786.23773558,Roraima
3821,2013-05,80.683,25.84,131.0,384786.23773558,Roraima
3822,2013-06,54.544,25.76,117.0,384786.23773558,Roraima
3823,2013-07,24.142,26.02,108.0,384786.23773558,Roraima
3824,2013-08,3.503,27.27,79.0,384786.23773558,Roraima
3825,2013-09,2.331,27.74,122.0,384786.23773558,Roraima
3826,2013-10,5.751,27.93,84.0,384786.23773558,Roraima
3827,2013-11,23.144,27.48,71.0,384786.23773558,Roraima
3828,2013-12,29.25,27.38,47.0,384786.23773558,Roraima
3829,2014-01,64.533,26.99,89.0,388093.658390622,Roraima
3830,2014-02,99.814,26.15,59.0,388093.658390622,Roraima
3831,2014-03,143.82,25.7,65.0,388093.658390622,Roraima
3832,2014-04,133.708,25.42,73.0,388093.658390622,Roraima
3833,2014-05,88.998,25.45,97.0,388093.658390622,Roraima
3834,2014-06,17.842,26.07,133.0,388093.658390622,Roraima
3835,2014-07,11.688,26.37,133.0,388093.658390622,Roraima
3836,2014-08,1.694,26.74,146.0,388093.658390622,Roraima
3837,2014-09,5.17,27.31,130.0,388093.658390622,Roraima
3838,2014-10,6.246,27.94,96.0,388093.658390622,Roraima
3839,2014-11,15.237,27.64,66.0,388093.658390622,Roraima
3840,2014-12,14.565,27.9,99.0,388093.658390622,Roraima
3841,2015-01,32.387,27.58,103.0,391362.798714009,Roraima
3842,2015-02,109.345,26.65,94.0,391362.798714009,Roraima
3843,2015-03,207.797,25.44,111.0,391362.798714009,Roraima
3844,2015-04,111.4,25.25,113.0,391362.798714009,Roraima
3845,2015-05,33.572,26.74,114.0,391362.798714009,Roraima
3846,2015-06,32.132,26.3,145.0,391362.798714009,Roraima
3847,2015-07,41.072,25.79,147.0,391362.798714009,Roraima
3848,2015-08,1.307,26.83,186.0,391362.798714009,Roraima
3849,2015-09,3.189,27.5,157.0,391362.798714009,Roraima
3850,2015-10,1.983,28.14,42.0,391362.798714009,Roraima
3851,2015-11,3.244,28.25,16.0,391362.798714009,Roraima
3852,2015-12,29.902,28.16,34.0,391362.798714009,Roraima
3853,2016-01,215.97,25.87,12.0,394599.400755488,Roraima
3854,2016-02,90.126,26.3,40.0,394599.400755488,Roraima
3855,2016-03,123.773,27.16,93.0,394599.400755488,Roraima
3856,2016-04,110.677,26.26,28.0,394599.400755488,Roraima
3857,2016-05,56.37,26.76,16.0,394599.400755488,Roraima
3858,2016-06,14.63,26.59,10.0,394599.400755488,Roraima
3859,2016-07,3.715,26.77,17.0,394599.400755488,Roraima
3860,2016-08,1.128,27.19,35.0,394599.400755488,Roraima
3861,2016-09,2.16,27.9,25.0,394599.400755488,Roraima
3862,2016-10,3.302,28.51,20.0,394599.400755488,Roraima
3863,2016-11,3.949,28.75,258.0,394599.400755488,Roraima
3864,2016-12,34.555,27.93,227.0,394599.400755488,Roraima
3877,2001-01,131.244,22.14,,4786349.85253906,SantaCatarina
